user_id,user_name,age,gender,city,state,preferred_language,signup_date,subscription_type,subscription_start_date,subscription_end_date,source,user_total_transactions,user_unique_books,user_active_days,user_activity_score,membership_days
U0298, Harish Sharma ,46.0,Female,Salem,Tamil Nadu,English,2020-07-26,Annual Ebook,0,0,dataset_1,11.0,9.0,1661.0,10.399999999999999,2145.0
U0299,Kavitha Sundaram,70.0,Male,Guntur,Andhra Pradesh,Telugu,2021-11-26,Audiobook Subscription,2021-12-05,2022-12-05,dataset_1,10.0,9.0,1515.0,9.7,1657.0
U0300,Rahul Pillai,59.0,Male,Kannur,Kerala,Telugu,2024-03-03,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,829.0
U0301,SELVI Desai,43.0,Male,Kolkata,Karnataka,Kannada,2021-02-05,Annual Ebook,0,0,dataset_1,3.0,3.0,1519.0,2.9999999999999996,1951.0
U0302,Radha Murugesan,57.0,Female,Hyderabad,Telangana,Telugu,2024-05-16,Annual Ebook,0,0,dataset_1,5.0,5.0,1309.0,5.0,755.0
U0303,Hema Verma,30.0,Female,Erode,Tamil Nadu,Tamil,2019-03-21,Audiobook Subscription,2019-05-05,2020-05-04,dataset_1,3.0,3.0,297.0,2.9999999999999996,2638.0
U0304,sangeetha pandey,40.0,Female,Mangaluru,Karnataka,English,2022-07-30,Annual Ebook,2022-08-02,2023-08-02,dataset_1,1.0,1.0,0.0,1.0,1411.0
U0305,Prema Srinivasan,48.0,Female,Erode,Tamil Nadu,English,2021-09-14,Annual Ebook,0,0,dataset_1,2.0,2.0,1404.0,2.0,1730.0
U0306,guru nair,32.0,Female,Bhopal,Madhya Pradesh,Hindi,2020-12-12,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,2006.0
U0307,BHARATI Rajan,62.0,Male,Thiruvananthapuram,Kerala,Malayalam,2020-08-05,Annual Ebook,2020-08-29,2021-08-29,dataset_1,5.0,5.0,1432.0,5.0,2135.0
U0308,Anitha Pandey,49.0,Male,Vijayawada,Andhra Pradesh,English,2024-05-11,Annual Ebook,0,0,dataset_1,5.0,5.0,889.0,5.0,760.0
U0309,RAMESH Venkatesh,39.0,Female,Kolkata,West Bengal,Hindi,2020-08-28,Annual Ebook,2020-09-15,2021-09-15,dataset_1,11.0,8.0,1264.0,10.1,2112.0
U0310,PREMA Menon,41.0,Female,Kochi,Kerala,Malayalam,2022-10-10,Annual Ebook,0,0,dataset_1,9.0,7.0,1417.0,8.4,1339.0
U0311,sunita subramaniam,45.0,Female,Kolkata,West Bengal,Hindi,2023-01-01,Annual Ebook,0,0,dataset_1,12.0,10.0,1673.0,11.399999999999999,1256.0
U0312,Bharati Ramaswamy,64.0,Female,Kozhikode,Kerala,Malayalam,2023-05-23,Audiobook Subscription,2023-08-03,2024-08-02,dataset_1,6.0,4.0,930.0,5.3999999999999995,1114.0
U0313,Vikram Ramaswamy,41.0,Female,Visakhapatnam,Andhra Pradesh,Telugu,2020-07-30,Annual Ebook,0,0,dataset_1,10.0,9.0,1000.0,9.7,2141.0
U0314,Meena Balasubramanian,38.0,Male,Pune,Maharashtra,Telugu,2022-10-07,Quarterly Ebook,2022-11-09,2023-02-07,dataset_1,3.0,3.0,1663.0,2.9999999999999996,1342.0
U0315,Prasad Balasubramanian,40.0,Male,Chennai,Tamil Nadu,Tamil,2023-09-15,Audiobook Subscription,2023-11-06,2024-11-05,dataset_1,6.0,5.0,1088.0,5.699999999999999,999.0
U0316,Anitha Verma,42.0,Male,Visakhapatnam,Andhra Pradesh,Telugu,2021-07-12,Annual Ebook,0,0,dataset_1,9.0,5.0,1373.0,7.8,1794.0
U0317,Meena Reddy,38.0,Male,Mysuru,Karnataka,Kannada,2020-10-21,Annual Ebook,2020-12-30,2021-12-30,dataset_1,2.0,2.0,134.0,2.0,2058.0
U0318,Lakshmi Patel,57.0,Female,Belagavi,Karnataka,English,2023-11-14,Annual Ebook,0,0,dataset_1,2.0,2.0,692.0,2.0,939.0
U0319,Srinivas Patel,30.0,Male,Kozhikode,Kerala,Malayalam,2022-02-27,Annual Ebook,0,0,dataset_1,7.0,6.0,1631.0,6.699999999999999,1564.0
U0320,Srinivas Nair,53.0,Female,Hubballi,Karnataka,Kannada,2022-04-21,Audiobook Subscription,2022-07-10,2023-07-10,dataset_1,1.0,1.0,0.0,1.0,1511.0
U0321,Gopal Kaur,19.0,Male,Madurai,Tamil Nadu,Tamil,2022-06-17,Annual Ebook,2022-08-16,2023-08-16,dataset_1,7.0,4.0,1535.0,6.1,1454.0
U0322,Nithin Chatterjee,59.0,Male,Mangaluru,Karnataka,English,2019-07-02,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,2535.0
U0323,Saroja Chandrasekaran,35.0,Female,Thiruvananthapuram,Kerala,English,2022-11-09,Audiobook Subscription,2022-12-31,2023-12-31,dataset_1,8.0,8.0,1146.0,8.0,1309.0
U0324,Sathya Varma,21.0,Female,Bhopal,Madhya Pradesh,Telugu,2024-04-28,Annual Ebook,2024-05-28,2025-05-28,dataset_1,1.0,1.0,0.0,1.0,773.0
U0325,Akash Natarajan,63.0,Male,Warangal,Telangana,Telugu,2020-08-26,Annual Ebook,0,0,dataset_1,3.0,3.0,760.0,2.9999999999999996,2114.0
U0326,Sathya Kulkarni,28.0,Other,Delhi,Delhi,Hindi,2019-11-17,Audiobook Subscription,2020-01-11,2021-01-10,dataset_1,5.0,4.0,770.0,4.7,2397.0
U0327,Nithya Das,56.0,Male,Pune,Maharashtra,Hindi,2023-06-16,Annual Ebook,2023-07-21,2024-07-20,dataset_1,9.0,7.0,1748.0,8.4,1090.0
U0328, Dev Patil ,18.0,Female,Warangal,Telangana,English,2020-09-04,Annual Ebook,0,0,dataset_1,3.0,3.0,1074.0,2.9999999999999996,2105.0
U0329,bharati varma,24.0,Female,Salem,Tamil Nadu,Tamil,2022-11-09,Audiobook Subscription,2022-12-12,2023-12-12,dataset_1,1.0,1.0,0.0,1.0,1309.0
U0330,Valli Banerjee,56.0,Male,Mangaluru,Karnataka,Kannada,2023-07-04,Annual Ebook,0,0,dataset_1,2.0,2.0,1324.0,2.0,1072.0
U0331,Mani Bose,65.0,Male,Hubballi,Karnataka,Kannada,2022-05-26,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,1476.0
U0332,Nithin Bose,32.0,Male,Lucknow,Uttar Pradesh,Tamil,2022-08-07,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,1403.0
U0333,Nirmala Prasad,41.0,Male,Bhopal,Madhya Pradesh,English,2024-10-16,Audiobook Subscription,2024-10-23,2025-10-23,dataset_1,1.0,1.0,0.0,1.0,602.0
U0334,Sumathi Subramaniam,63.0,Female,Warangal,Telangana,English,2021-02-28,Audiobook Subscription,2021-03-25,2022-03-25,dataset_1,1.0,1.0,0.0,1.0,1928.0
U0335,Kavitha Balasubramanian,21.0,Female,Thanjavur,Tamil Nadu,Tamil,2024-08-30,Quarterly Ebook,2024-09-14,2024-12-13,dataset_1,7.0,7.0,1351.0,7.0,649.0
U0336,Brindha Sharma,49.0,Female,Hyderabad,Telangana,Telugu,2022-11-11,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,1307.0
U0337,Geetha Bose,19.0,Male,Visakhapatnam,Andhra Pradesh,Telugu,2021-07-11,Annual Ebook,2021-08-14,2022-08-14,dataset_1,2.0,2.0,709.0,2.0,1795.0
U0338,Mythili Joshi,67.0,Female,Hyderabad,Telangana,Telugu,2019-02-04,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,2683.0
U0339,amudha natarajan,63.0,Female,Mangaluru,Karnataka,Kannada,2021-06-12,Quarterly Ebook,2021-09-06,2021-12-05,dataset_1,4.0,3.0,1760.0,3.6999999999999997,1824.0
U0340,Dev Rajput,24.0,Male,Kolkata,West Bengal,English,2022-03-03,Annual Ebook,0,0,dataset_1,2.0,2.0,1249.0,2.0,1560.0
U0341,Pooja Kaur,35.0,Male,Jaipur,Rajasthan,English,2022-05-08,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,1494.0
U0342,DEV Balasubramanian,69.0,Female,Bhopal,Madhya Pradesh,English,2020-07-27,Annual Ebook,2020-10-18,2021-10-18,dataset_1,1.0,1.0,0.0,1.0,2144.0
U0343,Anitha Raghunathan,44.0,Male,Visakhapatnam,Andhra Pradesh,Telugu,2021-02-16,Annual Ebook,0,0,dataset_1,3.0,3.0,789.0,2.9999999999999996,1940.0
U0344,Gomathi Sundaram,58.0,Female,Kolkata,West Bengal,English,2020-11-27,Audiobook Subscription,2021-02-06,2022-02-06,dataset_1,1.0,1.0,0.0,1.0,2021.0
U0345,Saranya Raghunathan,26.0,Female,Nizamabad,Telangana,Telugu,2022-10-06,Annual Ebook,2022-11-03,2023-11-03,dataset_1,2.0,2.0,834.0,2.0,1343.0
U0346,jayanthi sundaram,37.0,Male,Kolkata,West Bengal,Hindi,2022-04-19,Quarterly Ebook,2022-05-04,2022-08-02,dataset_1,1.0,1.0,0.0,1.0,1513.0
U0347,AKASH Nair,55.0,Female,Hyderabad,Telangana,Telugu,2023-04-13,Quarterly Ebook,2023-06-04,2023-09-02,dataset_1,1.0,1.0,0.0,1.0,1154.0
U0348,Suresh Murugesan,30.0,Male,Lucknow,Uttar Pradesh,Hindi,2021-01-08,Annual Ebook,2021-03-11,2022-03-11,dataset_1,2.0,2.0,904.0,2.0,1979.0
U0349, Mani Das ,38.0,Female,Thanjavur,Tamil Nadu,Tamil,2020-11-21,Annual Ebook,2020-12-11,2021-12-11,dataset_1,9.0,9.0,1564.0,9.0,2027.0
U0350,Nithin Rao,45.0,Female,Hyderabad,Telangana,English,2024-12-26,Annual Ebook,0,0,dataset_1,10.0,10.0,1622.0,10.0,531.0
U0351,SHANTHI Kumar,66.0,Female,Kochi,Kerala,Malayalam,2021-10-16,Annual Ebook,0,0,dataset_1,3.0,3.0,1483.0,2.9999999999999996,1698.0
U0352,Selvam Natarajan,42.0,Female,Madurai,Tamil Nadu,Tamil,2022-04-06,Quarterly Ebook,2022-06-11,2022-09-09,dataset_1,2.0,2.0,1045.0,2.0,1526.0
U0353,Gopal Tiwari,61.0,Other,Hyderabad,Telangana,Telugu,2020-11-06,Audiobook Subscription,2020-12-27,2021-12-27,dataset_1,9.0,7.0,1594.0,8.4,2042.0
U0354,Rahul Sundaram,26.0,Male,Warangal,Telangana,English,2019-06-03,Quarterly Ebook,2019-08-23,2019-11-21,dataset_1,3.0,3.0,834.0,2.9999999999999996,2564.0
U0355,Babu Pandey,56.0,Other,Guntur,Andhra Pradesh,English,2020-04-19,Quarterly Ebook,2020-06-06,2020-09-04,dataset_1,2.0,2.0,1076.0,2.0,2243.0
U0356,Divya Chaudhari,62.0,Male,Guntur,Andhra Pradesh,Telugu,2020-02-18,Annual Ebook,2020-03-23,2021-03-23,dataset_1,1.0,1.0,0.0,1.0,2304.0
U0357,kalai prasad,41.0,Male,Kozhikode,Kerala,English,2020-04-11,Annual Ebook,2020-06-13,2021-06-13,dataset_1,1.0,1.0,0.0,1.0,2251.0
U0358,Nithya Prasad,34.0,Female,Kolkata,West Bengal,English,2022-04-24,Annual Ebook,0,0,dataset_1,3.0,3.0,266.0,2.9999999999999996,1508.0
U0359, Siva Agarwal ,62.0,Female,Chennai,Tamil Nadu,Tamil,2020-03-28,Audiobook Subscription,2020-06-21,0,dataset_1,6.0,6.0,1175.0,5.999999999999999,2265.0
U0360, Anitha Murugesan ,67.0,Female,Salem,Tamil Nadu,Tamil,2024-02-14,Audiobook Subscription,2024-03-22,2025-03-22,dataset_1,1.0,1.0,0.0,1.0,847.0
U0361,Geetha Patil,70.0,Male,Bengaluru,Karnataka,Kannada,2022-07-04,Quarterly Ebook,0,2022-10-16,dataset_1,3.0,3.0,891.0,2.9999999999999996,1437.0
U0362,Srinivas Reddy,26.0,Female,Hubballi,Karnataka,Kannada,2022-01-03,Audiobook Subscription,2022-01-14,2023-01-14,dataset_1,1.0,1.0,0.0,1.0,1619.0
U0363,Shanthi Patel,43.0,Male,Kannur,Kerala,Malayalam,2024-05-12,Annual Ebook,2024-08-03,2025-08-03,dataset_1,6.0,6.0,1718.0,5.999999999999999,759.0
U0364,Revathi Menon,64.0,Male,Delhi,Delhi,Hindi,2024-05-31,Audiobook Subscription,2024-08-25,2025-08-25,dataset_1,3.0,3.0,1088.0,2.9999999999999996,740.0
U0365,Sundar Ramaswamy,67.0,Male,Kochi,Kerala,Malayalam,2020-06-19,Quarterly Ebook,2020-08-20,2020-11-18,dataset_1,6.0,5.0,1262.0,5.699999999999999,2182.0
U0366,Murugan Joshi,22.0,Male,Thiruvananthapuram,Kerala,Malayalam,2021-07-06,Audiobook Subscription,2021-09-29,2022-09-29,dataset_1,1.0,1.0,0.0,1.0,1800.0
U0367,Thenmozhi Tiwari,62.0,Female,Kozhikode,Kerala,Malayalam,2023-04-26,Annual Ebook,0,0,dataset_1,3.0,3.0,987.0,2.9999999999999996,1141.0
U0368,Vasantha Rajput,59.0,Female,Hyderabad,Telangana,Telugu,2019-11-03,Annual Ebook,2019-12-14,2020-12-13,dataset_1,1.0,1.0,0.0,1.0,2411.0
U0369, Senthil Patel ,21.0,Female,Mangaluru,Karnataka,Kannada,2019-11-19,Quarterly Ebook,2020-01-31,2020-04-30,dataset_1,1.0,1.0,0.0,1.0,2395.0
U0370,RADHA Rao,46.0,Male,Mumbai,Maharashtra,Hindi,2023-08-16,Annual Ebook,0,0,dataset_1,3.0,3.0,1180.0,2.9999999999999996,1029.0
U0371,SIVA Kumar,68.0,Female,Bengaluru,Karnataka,Kannada,2024-02-12,Audiobook Subscription,2024-03-29,2025-03-29,dataset_1,8.0,6.0,1723.0,7.3999999999999995,849.0
U0372,SURESH Sundaram,41.0,Female,Hyderabad,Telangana,Telugu,2024-01-28,Annual Ebook,0,0,dataset_1,3.0,3.0,521.0,2.9999999999999996,864.0
U0373,Indira Chatterjee,39.0,Male,Kollam,Kerala,Malayalam,2023-03-12,Annual Ebook,2023-03-17,2024-03-16,dataset_1,9.0,8.0,1562.0,8.7,1186.0
U0374,Revathi Agarwal,63.0,Female,Thanjavur,Tamil Nadu,English,2020-05-09,Audiobook Subscription,2020-06-28,2021-06-28,dataset_1,10.0,9.0,1325.0,9.7,2223.0
U0375,SOWMYA Patil,30.0,Male,Belagavi,Karnataka,Kannada,2020-05-19,Annual Ebook,2020-07-15,2021-07-15,dataset_1,1.0,1.0,0.0,1.0,2213.0
U0376,Vignesh Chatterjee,50.0,Male,Warangal,Telangana,English,2023-11-08,Audiobook Subscription,2024-01-08,2025-01-07,dataset_1,11.0,8.0,1773.0,10.1,945.0
U0377,Sumathi Ramaswamy,29.0,Female,Mangaluru,Karnataka,Kannada,2022-08-11,Quarterly Ebook,2022-09-29,2022-12-28,dataset_1,1.0,1.0,0.0,1.0,1399.0
U0378, Nirmala Prasad ,41.0,Male,Mysuru,Karnataka,Kannada,2020-06-30,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,2171.0
U0379,AMUDHA Bose,50.0,Male,Mysuru,Karnataka,Kannada,2021-06-09,Annual Ebook,0,0,dataset_1,2.0,2.0,49.0,2.0,1827.0
U0380,Kalai Chakraborty,40.0,Female,Thiruvananthapuram,Kerala,Malayalam,2020-12-29,Quarterly Ebook,2021-03-27,2021-06-25,dataset_1,1.0,1.0,0.0,1.0,1989.0
U0381,meenakshi rajan,66.0,Male,Visakhapatnam,Andhra Pradesh,Telugu,2024-12-26,Annual Ebook,0,0,dataset_1,2.0,2.0,1271.0,2.0,531.0
U0382,Praveen Kumar,19.0,Male,Coimbatore,Tamil Nadu,Tamil,2020-10-21,Audiobook Subscription,2021-01-16,2022-01-16,dataset_1,1.0,1.0,0.0,1.0,2058.0
U0383,BABU Murugesan,62.0,Male,Nizamabad,Telangana,Telugu,2024-01-28,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,864.0
U0384,BALAJI Chaudhari,65.0,Female,Warangal,Telangana,Telugu,2019-07-12,Audiobook Subscription,2019-08-30,2020-08-29,dataset_1,1.0,1.0,0.0,1.0,2525.0
U0385,Nirmala Ghosh,53.0,Male,Vellore,Tamil Nadu,Tamil,2023-12-20,Audiobook Subscription,2024-03-10,2025-03-10,dataset_1,1.0,1.0,0.0,1.0,903.0
U0386,Ilaiyaraja Chakraborty,66.0,Female,Vellore,Tamil Nadu,Tamil,2022-04-19,Quarterly Ebook,2022-07-15,2022-10-13,dataset_1,3.0,3.0,1447.0,2.9999999999999996,1513.0
U0387, Meena Ramaswamy ,65.0,Female,Belagavi,Karnataka,Telugu,2020-06-16,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,2185.0
U0388,Babu Kumar,63.0,Female,Mysuru,Karnataka,English,2022-05-18,Quarterly Ebook,2022-07-30,2022-10-28,dataset_1,1.0,1.0,0.0,1.0,1484.0
U0389,Siva Gupta,63.0,Male,Tirunelveli,Tamil Nadu,English,2024-08-31,Annual Ebook,0,0,dataset_1,3.0,3.0,858.0,2.9999999999999996,648.0
U0390,Vimala Pandey,40.0,Male,Mysuru,Karnataka,Kannada,2021-06-13,Audiobook Subscription,2021-08-31,2022-08-31,dataset_1,7.0,7.0,1183.0,7.0,1823.0
U0391, Chandra Kaur ,70.0,Female,Salem,Tamil Nadu,Tamil,2021-09-11,Audiobook Subscription,2021-11-28,2022-11-28,dataset_1,2.0,2.0,1162.0,2.0,1733.0
U0392, Kalai Balasubramanian ,61.0,Female,Kollam,Kerala,Malayalam,2022-03-04,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,1559.0
U0393,Dev Singh,50.0,Male,Guntur,Andhra Pradesh,Telugu,2099-01-01,Audiobook Subscription,2019-12-25,2020-12-24,dataset_1,3.0,3.0,1492.0,2.9999999999999996,-26503.0
U0394,Anbu Pandey,58.0,Male,Thrissur,Kerala,Malayalam,2023-10-04,Audiobook Subscription,2023-10-30,2024-10-29,dataset_1,7.0,7.0,1303.0,7.0,980.0
U0395,ADITYA Bose,65.0,Female,Madurai,Tamil Nadu,Tamil,2019-04-08,Quarterly Ebook,2019-05-20,2019-08-18,dataset_1,3.0,3.0,628.0,2.9999999999999996,2620.0
U0396,Vikram Rao,29.0,Female,Visakhapatnam,Andhra Pradesh,Telugu,2023-07-28,Quarterly Ebook,2023-10-16,2024-01-14,dataset_1,1.0,1.0,0.0,1.0,1048.0
U0397,Asha Desai,42.0,Female,Guntur,Andhra Pradesh,Telugu,2019-07-06,Annual Ebook,2019-07-15,2020-07-14,dataset_1,1.0,1.0,0.0,1.0,2531.0
U0398,Jayanthi Mishra,68.0,Female,Bengaluru,Karnataka,Kannada,2019-05-07,Quarterly Ebook,0,2019-10-12,dataset_1,1.0,1.0,0.0,1.0,2591.0
U0399,ravi krishnan,68.0,Male,Guntur,Andhra Pradesh,Telugu,2023-03-09,Audiobook Subscription,2023-03-10,2024-03-09,dataset_1,0.0,0.0,0.0,0.0,1189.0
U0400,Siva Chaudhari,20.0,Male,Nizamabad,Telangana,Telugu,2022-06-02,Annual Ebook,0,0,dataset_1,8.0,6.0,1450.0,7.3999999999999995,1469.0
U0401,Guru Gupta,59.0,Female,Tirunelveli,Tamil Nadu,Tamil,2021-11-01,Annual Ebook,0,0,dataset_1,3.0,3.0,882.0,2.9999999999999996,1682.0
U0402,saranya chatterjee,21.0,Male,Lucknow,Uttar Pradesh,Telugu,2019-10-27,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,2418.0
U0403,Rajesh Chandrasekaran,64.0,Female,Kolkata,West Bengal,Hindi,2021-08-18,Annual Ebook,0,0,dataset_1,7.0,7.0,1458.0,7.0,1757.0
U0404, Kalai Pillai ,38.0,Male,Kochi,Kerala,Telugu,2020-09-16,Annual Ebook,2020-11-01,2021-11-01,dataset_1,1.0,1.0,0.0,1.0,2093.0
U0405,Dinesh Desai,38.0,Male,Kozhikode,Kerala,Malayalam,2023-01-12,Annual Ebook,0,0,dataset_1,2.0,2.0,857.0,2.0,1245.0
U0406,NANDINI Patel,47.0,Male,Hyderabad,Telangana,English,2019-12-02,Audiobook Subscription,2019-12-19,2020-12-18,dataset_1,1.0,1.0,0.0,1.0,2382.0
U0407,Aditya Venkatesh,58.0,Male,Chennai,Tamil Nadu,Tamil,2023-07-18,Annual Ebook,2023-08-14,2024-08-13,dataset_1,1.0,1.0,0.0,1.0,1058.0
U0408,Vikram Chaudhari,41.0,Male,Hubballi,Karnataka,English,2022-04-06,Annual Ebook,0,0,dataset_1,10.0,9.0,1357.0,9.7,1526.0
U0409,Rohan Mishra,41.0,Female,Kollam,Kerala,Malayalam,2024-10-06,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,612.0
U0410,Ganesh Ramaswamy,54.0,Female,Lucknow,Uttar Pradesh,Telugu,2019-06-15,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,2552.0
U0411,Nithin Sundaram,41.0,Male,Warangal,Telangana,Telugu,2024-02-06,Audiobook Subscription,2024-02-11,2025-02-10,dataset_1,2.0,1.0,652.0,1.7,855.0
U0412,Mythili Rajan,51.0,Female,Kozhikode,Kerala,Malayalam,2020-12-13,Quarterly Ebook,2021-01-30,0,dataset_1,10.0,9.0,1363.0,9.7,2005.0
U0413,Balu Varma,22.0,Female,Erode,Tamil Nadu,Tamil,2022-11-14,Quarterly Ebook,2023-01-14,2023-04-14,dataset_1,2.0,2.0,700.0,2.0,1304.0
U0414,Amudha Kumar,26.0,Male,Warangal,Telangana,Telugu,2020-09-07,Annual Ebook,0,0,dataset_1,3.0,3.0,243.0,2.9999999999999996,2102.0
U0415,balu prasad,25.0,Female,Mysuru,Karnataka,English,2024-05-15,Quarterly Ebook,2024-07-29,2024-10-27,dataset_1,8.0,8.0,1489.0,8.0,756.0
U0416,GANESH Banerjee,19.0,Male,Visakhapatnam,Andhra Pradesh,English,2024-09-30,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,618.0
U0417,Selvi Murugesan,34.0,Female,Kolkata,Karnataka,Kannada,2019-03-18,Audiobook Subscription,2019-06-10,2020-06-09,dataset_1,2.0,2.0,411.0,2.0,2641.0
U0418,Vijay Rao,56.0,Other,Delhi,Delhi,Hindi,2023-08-10,Annual Ebook,0,2024-10-22,dataset_1,3.0,3.0,1532.0,2.9999999999999996,1035.0
U0419,Anbu Ramaswamy,50.0,Male,Mysuru,Karnataka,Kannada,2019-10-09,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,2436.0
U0420,Valli Krishnan,30.0,Female,Bhopal,Madhya Pradesh,Tamil,2020-01-30,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,2323.0
U0421,Ramesh Prasad,68.0,Female,Madurai,Tamil Nadu,Tamil,2019-01-05,Audiobook Subscription,2019-04-01,2020-03-31,dataset_1,2.0,2.0,464.0,2.0,2713.0
U0422,Mythili Desai,41.0,Female,Belagavi,Karnataka,Telugu,2024-05-28,Annual Ebook,0,2025-07-15,dataset_1,1.0,1.0,0.0,1.0,743.0
U0423,SELVAM Varma,66.0,Female,Belagavi,Karnataka,Kannada,2021-08-10,Audiobook Subscription,2021-08-20,2022-08-20,dataset_1,2.0,2.0,489.0,2.0,1765.0
U0424,VIJAY Prasad,44.0,Male,Kozhikode,Kerala,Malayalam,2020-04-27,Quarterly Ebook,2020-06-14,2020-09-12,dataset_1,9.0,7.0,1476.0,8.4,2235.0
U0425,Mythili Narayanan,38.0,Male,Belagavi,Karnataka,Kannada,2021-12-06,Audiobook Subscription,2022-01-29,2023-01-29,dataset_1,1.0,1.0,0.0,1.0,1647.0
U0426,Manoj Singh,61.0,Male,Nizamabad,Telangana,Telugu,2023-02-25,Annual Ebook,2023-04-27,2024-04-26,dataset_1,1.0,1.0,0.0,1.0,1201.0
U0427,Babu Natarajan,67.0,Female,Kolkata,Kerala,Malayalam,2024-01-04,Annual Ebook,2024-01-24,2025-01-23,dataset_1,1.0,1.0,0.0,1.0,888.0
U0428,Srinivas Narayanan,68.0,Male,Thiruvananthapuram,Kerala,Malayalam,2020-10-20,Quarterly Ebook,2021-01-09,2021-04-09,dataset_1,1.0,1.0,0.0,1.0,2059.0
U0429,ARJUN Rao,48.0,Female,Madurai,Tamil Nadu,English,2019-11-24,Annual Ebook,2020-01-12,2021-01-11,dataset_1,5.0,5.0,1476.0,5.0,2390.0
U0430,Asha Rajput,36.0,Female,Thrissur,Kerala,Malayalam,2023-12-04,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,919.0
U0431,Surya Tiwari,20.0,Female,Thiruvananthapuram,Kerala,Malayalam,2019-05-28,Quarterly Ebook,2019-08-19,2019-11-17,dataset_1,9.0,8.0,1296.0,8.7,2570.0
U0432,Arjun Subramaniam,35.0,Female,Mangaluru,Karnataka,Kannada,2024-10-21,Annual Ebook,0,0,dataset_1,8.0,6.0,1635.0,7.3999999999999995,597.0
U0433, Ilaiyaraja Pillai ,53.0,Male,Kolkata,West Bengal,Hindi,2022-02-06,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,1585.0
U0434, Mohan Patil ,54.0,Male,Warangal,Telangana,Telugu,2024-08-22,Annual Ebook,0,0,dataset_1,3.0,3.0,1539.0,2.9999999999999996,657.0
U0435, Murugan Mishra ,41.0,Female,Thiruvananthapuram,Kerala,Malayalam,2024-06-03,Annual Ebook,2024-07-16,2025-07-16,dataset_1,9.0,8.0,1642.0,8.7,737.0
U0436,Prema Patil,55.0,Female,Kolkata,Tamil Nadu,Tamil,2021-06-21,Annual Ebook,2021-07-20,2022-07-20,dataset_1,1.0,1.0,0.0,1.0,1815.0
U0437, Dinesh Joshi ,51.0,Male,Thanjavur,Tamil Nadu,Tamil,2023-06-23,Annual Ebook,2023-08-05,2024-08-04,dataset_1,6.0,6.0,1516.0,5.999999999999999,1083.0
U0438, Meena Chaudhari ,48.0,Male,Visakhapatnam,Andhra Pradesh,English,2021-02-17,Quarterly Ebook,2021-03-14,2021-06-12,dataset_1,2.0,2.0,327.0,2.0,1939.0
U0439,SENTHIL Balasubramanian,31.0,Male,Kolkata,West Bengal,Hindi,2020-03-12,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,2281.0
U0440, Karthik Ghosh ,49.0,Female,Nizamabad,Telangana,Telugu,2023-03-01,Annual Ebook,2023-05-03,2024-05-02,dataset_1,3.0,3.0,257.0,2.9999999999999996,1197.0
U0441,Selvi Srinivasan,66.0,Female,Erode,Tamil Nadu,English,2024-11-23,Annual Ebook,2025-01-23,2026-01-23,dataset_1,2.0,2.0,197.0,2.0,564.0
U0442,Vimala Reddy,43.0,Female,Davangere,Karnataka,Kannada,2024-02-28,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,833.0
U0443,Priya Kumar,42.0,Female,Vijayawada,Andhra Pradesh,English,2021-12-12,Annual Ebook,0,0,dataset_1,3.0,3.0,499.0,2.9999999999999996,1641.0
U0444,Akash Rajput,29.0,Male,Thiruvananthapuram,Kerala,Malayalam,2023-06-29,Annual Ebook,0,0,dataset_1,1.0,1.0,0.0,1.0,1077.0
U0445,Saranya Naidu,54.0,Female,Jaipur,Rajasthan,Tamil,2023-11-06,Audiobook Subscription,2023-12-01,2024-11-30,dataset_1,1.0,1.0,0.0,1.0,947.0
U0446,Arun Murugesan,18.0,Male,Guntur,Andhra Pradesh,Telugu,2022-07-17,Annual Ebook,2022-08-24,2023-08-24,dataset_1,2.0,2.0,1577.0,2.0,1424.0
U0447,BABU Chaudhari,21.0,Male,Coimbatore,Tamil Nadu,Tamil,2024-05-05,Audiobook Subscription,2024-05-17,2025-05-17,dataset_1,1.0,1.0,0.0,1.0,766.0
