user_id,user_name,age,gender,city,state,preferred_language,signup_date,subscription_type,subscription_start_date,subscription_end_date,source
U0399,ravi krishnan,68.0,Male,Guntur,Andhra Pradesh,Telugu,2023-03-09,Audiobook Subscription,2023-03-10,2024-03-09,dataset_1
U0400,Siva Chaudhari,20.0,Male,Nizamabad,Telangana,Telugu,2022-06-02,Annual Ebook,,,dataset_1
U0401,Guru Gupta,59.0,Female,Tirunelveli,Tamil Nadu,Tamil,2021-11-01,Annual Ebook,,,dataset_1
U0402,saranya chatterjee,21.0,Male,Lucknow,Uttar Pradesh,Telugu,2019-10-27,Annual Ebook,,,dataset_1
U0403,Rajesh Chandrasekaran,64.0,Female,Kolkata,West Bengal,Hindi,2021-08-18,Annual Ebook,,,dataset_1
U0404, Kalai Pillai ,38.0,Male,Kochi,Kerala,Telugu,2020-09-16,Annual Ebook,2020-11-01,2021-11-01,dataset_1
U0405,Dinesh Desai,38.0,Male,Kozhikode,Kerala,Malayalam,2023-01-12,Annual Ebook,,,dataset_1
U0406,NANDINI Patel,47.0,Male,Hyderabad,Telangana,English,2019-12-02,Audiobook Subscription,2019-12-19,2020-12-18,dataset_1
U0407,Aditya Venkatesh,58.0,Male,Chennai,Tamil Nadu,Tamil,2023-07-18,Annual Ebook,2023-08-14,2024-08-13,dataset_1
U0408,Vikram Chaudhari,41.0,Male,Hubballi,Karnataka,English,2022-04-06,Annual Ebook,,,dataset_1
U0409,Rohan Mishra,41.0,Female,Kollam,Kerala,Malayalam,2024-10-06,Annual Ebook,,,dataset_1
U0410,Ganesh Ramaswamy,54.0,Female,Lucknow,Uttar Pradesh,Telugu,2019-06-15,Annual Ebook,,,dataset_1
U0411,Nithin Sundaram,41.0,Male,Warangal,Telangana,Telugu,2024-02-06,Audiobook Subscription,2024-02-11,2025-02-10,dataset_1
U0412,Mythili Rajan,51.0,Female,Kozhikode,Kerala,Malayalam,2020-12-13,Quarterly Ebook,2021-01-30,,dataset_1
U0413,Balu Varma,22.0,Female,Erode,Tamil Nadu,Tamil,2022-11-14,Quarterly Ebook,2023-01-14,2023-04-14,dataset_1
U0414,Amudha Kumar,26.0,Male,Warangal,Telangana,Telugu,2020-09-07,Annual Ebook,,,dataset_1
U0415,balu prasad,25.0,Female,Mysuru,Karnataka,English,2024-05-15,Quarterly Ebook,2024-07-29,2024-10-27,dataset_1
U0416,GANESH Banerjee,19.0,Male,Visakhapatnam,Andhra Pradesh,English,2024-09-30,Annual Ebook,,,dataset_1
U0417,Selvi Murugesan,34.0,Female,Kolkata,Karnataka,Kannada,2019-03-18,Audiobook Subscription,2019-06-10,2020-06-09,dataset_1
U0418,Vijay Rao,56.0,Other,Delhi,Delhi,Hindi,2023-08-10,Annual Ebook,,2024-10-22,dataset_1
U0419,Anbu Ramaswamy,50.0,Male,Mysuru,Karnataka,Kannada,2019-10-09,Annual Ebook,,,dataset_1
U0420,Valli Krishnan,30.0,Female,Bhopal,Madhya Pradesh,Tamil,2020-01-30,Annual Ebook,,,dataset_1
U0421,Ramesh Prasad,68.0,Female,Madurai,Tamil Nadu,Tamil,2019-01-05,Audiobook Subscription,2019-04-01,2020-03-31,dataset_1
U0422,Mythili Desai,41.0,Female,Belagavi,Karnataka,Telugu,2024-05-28,Annual Ebook,,2025-07-15,dataset_1
U0423,SELVAM Varma,66.0,Female,Belagavi,Karnataka,Kannada,2021-08-10,Audiobook Subscription,2021-08-20,2022-08-20,dataset_1
U0424,VIJAY Prasad,44.0,Male,Kozhikode,Kerala,Malayalam,2020-04-27,Quarterly Ebook,2020-06-14,2020-09-12,dataset_1
U0425,Mythili Narayanan,38.0,Male,Belagavi,Karnataka,Kannada,2021-12-06,Audiobook Subscription,2022-01-29,2023-01-29,dataset_1
U0426,Manoj Singh,61.0,Male,Nizamabad,Telangana,Telugu,2023-02-25,Annual Ebook,2023-04-27,2024-04-26,dataset_1
U0427,Babu Natarajan,67.0,Female,Kolkata,Kerala,Malayalam,2024-01-04,Annual Ebook,2024-01-24,2025-01-23,dataset_1
U0428,Srinivas Narayanan,68.0,Male,Thiruvananthapuram,Kerala,Malayalam,2020-10-20,Quarterly Ebook,2021-01-09,2021-04-09,dataset_1
U0429,ARJUN Rao,48.0,Female,Madurai,Tamil Nadu,English,2019-11-24,Annual Ebook,2020-01-12,2021-01-11,dataset_1
U0430,Asha Rajput,36.0,Female,Thrissur,Kerala,Malayalam,2023-12-04,Annual Ebook,,,dataset_1
U0431,Surya Tiwari,20.0,Female,Thiruvananthapuram,Kerala,Malayalam,2019-05-28,Quarterly Ebook,2019-08-19,2019-11-17,dataset_1
U0432,Arjun Subramaniam,35.0,Female,Mangaluru,Karnataka,Kannada,2024-10-21,Annual Ebook,,,dataset_1
U0433, Ilaiyaraja Pillai ,53.0,Male,Kolkata,West Bengal,Hindi,2022-02-06,Annual Ebook,,,dataset_1
U0434, Mohan Patil ,54.0,Male,Warangal,Telangana,Telugu,2024-08-22,Annual Ebook,,,dataset_1
U0435, Murugan Mishra ,41.0,Female,Thiruvananthapuram,Kerala,Malayalam,2024-06-03,Annual Ebook,2024-07-16,2025-07-16,dataset_1
U0436,Prema Patil,55.0,Female,Kolkata,Tamil Nadu,Tamil,2021-06-21,Annual Ebook,2021-07-20,2022-07-20,dataset_1
U0437, Dinesh Joshi ,51.0,Male,Thanjavur,Tamil Nadu,Tamil,2023-06-23,Annual Ebook,2023-08-05,2024-08-04,dataset_1
U0438, Meena Chaudhari ,48.0,Male,Visakhapatnam,Andhra Pradesh,English,2021-02-17,Quarterly Ebook,2021-03-14,2021-06-12,dataset_1
U0439,SENTHIL Balasubramanian,31.0,Male,Kolkata,West Bengal,Hindi,2020-03-12,Annual Ebook,,,dataset_1
U0440, Karthik Ghosh ,49.0,Female,Nizamabad,Telangana,Telugu,2023-03-01,Annual Ebook,2023-05-03,2024-05-02,dataset_1
U0441,Selvi Srinivasan,66.0,Female,Erode,Tamil Nadu,English,2024-11-23,Annual Ebook,2025-01-23,2026-01-23,dataset_1
U0442,Vimala Reddy,43.0,Female,Davangere,Karnataka,Kannada,2024-02-28,Annual Ebook,,,dataset_1
U0443,Priya Kumar,42.0,Female,Vijayawada,Andhra Pradesh,English,2021-12-12,Annual Ebook,,,dataset_1
U0444,Akash Rajput,29.0,Male,Thiruvananthapuram,Kerala,Malayalam,2023-06-29,Annual Ebook,,,dataset_1
U0445,Saranya Naidu,54.0,Female,Jaipur,Rajasthan,Tamil,2023-11-06,Audiobook Subscription,2023-12-01,2024-11-30,dataset_1
U0446,Arun Murugesan,18.0,Male,Guntur,Andhra Pradesh,Telugu,2022-07-17,Annual Ebook,2022-08-24,2023-08-24,dataset_1
U0447,BABU Chaudhari,21.0,Male,Coimbatore,Tamil Nadu,Tamil,2024-05-05,Audiobook Subscription,2024-05-17,2025-05-17,dataset_1
U0448,Radha Patel,41.0,Female,Jaipur,Rajasthan,Hindi,2023-08-14,Annual Ebook,,,dataset_1
U0449,Balaji Prasad,54.0,Female,Thrissur,Kerala,Malayalam,2024-09-21,Quarterly Ebook,2024-11-17,2025-02-15,dataset_1
U0450,Karthik Verma,47.0,Female,Tirunelveli,Tamil Nadu,Tamil,2022-10-13,Quarterly Ebook,2022-12-30,2023-03-30,dataset_1
U0451,SELVI Mehta,22.0,Male,Mysuru,Karnataka,Kannada,2021-12-31,Annual Ebook,2022-02-19,2023-02-19,dataset_1
U0452,krishna kulkarni,41.0,Female,Davangere,Karnataka,English,2019-04-05,Annual Ebook,,,dataset_1
U0453,Senthil Chatterjee,65.0,Female,Tirunelveli,Tamil Nadu,English,2019-09-19,Audiobook Subscription,2019-11-18,2020-11-17,dataset_1
U0454,Siva Nair,43.0,Female,Pune,Maharashtra,Hindi,2020-09-28,Annual Ebook,,,dataset_1
U0455,Valli Natarajan,65.0,Male,Kolkata,Tamil Nadu,Tamil,2019-04-28,Annual Ebook,,,dataset_1
U0456,JAYANTHI Rajan,47.0,Other,Thanjavur,Tamil Nadu,Tamil,2020-12-26,Annual Ebook,2021-02-22,2022-02-22,dataset_1
U0457,AJITH Das,41.0,Female,Bengaluru,Karnataka,Kannada,2021-07-19,Audiobook Subscription,2021-09-13,2022-09-13,dataset_1
U0458,Rekha Singh,27.0,Male,Kannur,Kerala,Malayalam,2024-04-05,Quarterly Ebook,2024-07-02,2024-09-30,dataset_1
U0459,Nithin Kaur,67.0,Male,Erode,Tamil Nadu,Tamil,2021-02-11,Quarterly Ebook,2021-04-23,2021-07-22,dataset_1
U0460,Kamala Mehta,63.0,Female,Mangaluru,Karnataka,Kannada,2023-09-26,Annual Ebook,2023-12-01,2024-11-30,dataset_1
U0461,INDIRA Rajput,61.0,Male,Nizamabad,Telangana,Telugu,2019-10-08,Annual Ebook,,,dataset_1
U0462,Malathi Menon,57.0,Male,Hyderabad,Telangana,Telugu,2020-09-15,Annual Ebook,,,dataset_1
U0463,Aditya Sharma,24.0,Male,Davangere,Karnataka,English,2020-01-05,Annual Ebook,,,dataset_1
U0464,Anitha Narayanan,37.0,Female,Hubballi,Karnataka,Kannada,2019-05-10,Annual Ebook,,,dataset_1
U0465,Sathya Murugesan,67.0,Male,Tirunelveli,Tamil Nadu,Tamil,2021-10-21,Audiobook Subscription,2021-10-22,2022-10-22,dataset_1
U0466,Divya Chakraborty,67.0,Other,Coimbatore,Tamil Nadu,Tamil,2020-01-20,Quarterly Ebook,2020-02-15,2020-05-15,dataset_1
U0467,Akash Verma,37.0,Female,Kozhikode,Kerala,Malayalam,2024-11-03,Annual Ebook,,,dataset_1
U0468,Sangeetha Das,41.0,Female,Ahmedabad,Gujarat,Telugu,2021-08-24,Annual Ebook,,2022-10-04,dataset_1
U0469,priya subramaniam,55.0,Male,Chennai,Tamil Nadu,Tamil,2024-04-30,Annual Ebook,2024-05-19,2025-05-19,dataset_1
U0470,Shanthi Rao,49.0,Male,Thrissur,Kerala,Telugu,2022-12-27,Annual Ebook,2023-03-26,2024-03-25,dataset_1
U0471,Aditya Iyer,41.0,Male,Guntur,Andhra Pradesh,Telugu,2023-12-02,Annual Ebook,2023-12-04,2024-12-03,dataset_1
U0472,Karthi Verma,26.0,Male,Thiruvananthapuram,Kerala,Malayalam,2024-06-30,Annual Ebook,,,dataset_1
U0473,Saranya Pandey,64.0,Male,Delhi,Delhi,Hindi,2020-09-26,Quarterly Ebook,2020-10-29,2021-01-27,dataset_1
U0474,Vimala Singh,67.0,Female,Tirunelveli,Tamil Nadu,Tamil,2023-01-31,Annual Ebook,2023-03-02,2024-03-01,dataset_1
U0475,Savitha Pillai,52.0,Male,Kochi,Kerala,Malayalam,2020-09-23,Annual Ebook,2020-11-03,2021-11-03,dataset_1
U0476,Naveen Banerjee,24.0,Female,Kannur,Kerala,English,2019-05-09,Annual Ebook,,,dataset_1
U0477,Nithin Venkatesh,54.0,Female,Hyderabad,Telangana,Telugu,2021-11-14,Annual Ebook,,,dataset_1
U0478,ravi prasad,18.0,Female,Hyderabad,Telangana,Telugu,2019-09-06,Quarterly Ebook,2019-10-29,,dataset_1
U0479,Shanthi Chakraborty,57.0,Male,Madurai,Tamil Nadu,English,2021-06-03,Audiobook Subscription,2021-06-15,2022-06-15,dataset_1
U0480,Srinivas Sundaram,30.0,Male,Visakhapatnam,Andhra Pradesh,Telugu,2023-08-28,Annual Ebook,2023-11-17,2024-11-16,dataset_1
U0481,Selvi Gupta,62.0,Female,Delhi,Delhi,Tamil,2023-07-03,Quarterly Ebook,2023-09-25,2023-12-24,dataset_1
U0482, Ganesh Pandey ,46.0,Female,Kolkata,West Bengal,Tamil,2023-08-16,Annual Ebook,2023-10-10,2024-10-09,dataset_1
U0483,Sathish Rajan,54.0,Female,Nizamabad,Telangana,Telugu,2024-01-28,Quarterly Ebook,2024-03-18,2024-06-16,dataset_1
U0484, Arjun Reddy ,56.0,Male,Kolkata,Karnataka,Kannada,2021-06-27,Annual Ebook,,,dataset_1
U0485,dinesh sharma,62.0,Female,Delhi,Delhi,Hindi,2024-02-29,Quarterly Ebook,2024-03-17,2024-06-15,dataset_1
U0486,GEETHA Singh,33.0,Male,Pune,Maharashtra,English,2021-06-09,Annual Ebook,2021-07-20,2022-07-20,dataset_1
U0487,Sangeetha Ramaswamy,62.0,Female,Pune,Maharashtra,English,2022-05-15,Annual Ebook,,,dataset_1
U0488,Selvi Verma,21.0,Female,Kannur,Kerala,Malayalam,2020-05-08,Audiobook Subscription,2020-06-06,2021-06-06,dataset_1
U0489,TAMILARASI Banerjee,18.0,Female,Coimbatore,Tamil Nadu,Tamil,2022-07-31,Quarterly Ebook,2022-08-19,2022-11-17,dataset_1
U0490,Savitha Mishra,27.0,Male,Mangaluru,Karnataka,Kannada,2024-08-29,Annual Ebook,,,dataset_1
U0491,kamala raghunathan,27.0,Male,Visakhapatnam,Andhra Pradesh,English,2023-06-24,Annual Ebook,,,dataset_1
U0492,Asha Mishra,62.0,Male,Nizamabad,Telangana,Telugu,2021-03-14,Annual Ebook,2021-05-20,2022-05-20,dataset_1
U0493,Padma Balasubramanian,67.0,Male,Visakhapatnam,Andhra Pradesh,English,2023-08-22,Quarterly Ebook,2023-10-05,2024-01-03,dataset_1
U0494,Mohan Rajan,59.0,Male,Hubballi,Karnataka,Kannada,2023-12-17,Annual Ebook,2024-02-11,2025-02-10,dataset_1
U0495,Deepa Sundaram,41.0,Male,Madurai,Tamil Nadu,Tamil,2021-09-22,Audiobook Subscription,2021-10-10,2022-10-10,dataset_1
U0496,Vijay Kumar,69.0,Male,Chennai,Tamil Nadu,English,2021-05-17,Annual Ebook,,,dataset_1
U0497,Dev Chandrasekaran,57.0,Female,Thiruvananthapuram,Kerala,English,2024-11-27,Annual Ebook,,,dataset_1
U0498,Revathi Nair,68.0,Female,Davangere,Karnataka,Kannada,2019-09-30,Quarterly Ebook,2019-11-03,2020-02-01,dataset_1
U0499,Surya Chatterjee,24.0,Male,Bhopal,Madhya Pradesh,Hindi,2023-04-09,Quarterly Ebook,2023-07-08,2023-10-06,dataset_1
U0500,Srinivas Rajan,41.0,Female,Warangal,Telangana,Telugu,2019-03-30,Annual Ebook,,,dataset_1
USR_001,Ananya Swamy,32.0,Female,Ahmedabad,Gujarat,English,2023-02-19,Annual Ebook,,,dataset_2
USR_002,Yuvaraj Naidu,44.0,Male,Kozhikode,Kerala,Malayalam,2023-01-11,Annual Ebook,2023-01-13,2024-01-13,dataset_2
USR_003,Indhu Menon,34.0,Female,Tirupati,Andhra Pradesh,Telugu,2023-03-09,Annual Ebook,2023-03-17,2024-03-16,dataset_2
USR_004,Jagadish Patel,44.0,Male,Tirupati,Andhra Pradesh,Telugu,2023-04-19,Annual Ebook,,,dataset_2
USR_005,Adithya Patel,33.0,Male,New Delhi,Delhi,Hindi,2025-11-07,Annual Ebook,,,dataset_2
USR_006,Kavitha Naidu,43.0,Female,Karimnagar,Telangana,Telugu,2025-09-21,Quarterly Ebook,2025-09-24,2025-12-23,dataset_2
USR_007,Divya Hegde,35.0,Female,Ahmedabad,Gujarat,Hindi,2025-02-14,Annual Ebook,,,dataset_2
USR_008,Vaishnavi Nair,31.0,Female,Tirupati,Andhra Pradesh,Telugu,2025-06-25,Annual Ebook,,,dataset_2
USR_009,Harish Murthy,37.0,Male,New Delhi,Delhi,English,2024-10-17,Quarterly Ebook,2024-10-23,2025-01-21,dataset_2
USR_010,Ranganath Murthy,26.0,Male,Nagpur,Maharashtra,English,2026-03-12,Annual Ebook,,,dataset_2
USR_011,Meera Pillai,35.0,Female,Kolkata,West Bengal,Hindi,2023-06-15,Audiobook Subscription,2023-06-19,2023-07-19,dataset_2
USR_012,Neha Naidu,28.0,Female,Kochi,Kerala,Malayalam,2025-01-29,Annual Ebook,,,dataset_2
USR_013,Gayathri Hegde,37.0,Female,New Delhi,Delhi,English,2025-05-04,Annual Ebook,,,dataset_2
USR_014,Sneha Rao,51.0,Female,Nellore,Andhra Pradesh,Hindi,2024-12-02,Annual Ebook,,,dataset_2
USR_015,Dhanush Kumar,41.0,Male,Kolkata,Tamil Nadu,Tamil,2023-02-18,Audiobook Subscription,2023-02-19,2023-03-21,dataset_2
USR_016,Bindu Krishnan,37.0,Female,Ahmedabad,Gujarat,Hindi,2025-01-04,Annual Ebook,2025-01-07,2026-01-07,dataset_2
USR_017,Nithin Joshi,35.0,Male,Mumbai,Maharashtra,Hindi,2024-06-11,Annual Ebook,2024-06-12,2025-06-12,dataset_2
USR_018,Pranav Shetty,36.0,Male,Bangalore,Karnataka,Kannada,2025-05-04,Annual Ebook,,,dataset_2
USR_019,Shruti Deshmukh,44.0,Female,Warangal,Telangana,Hindi,2023-04-02,Annual Ebook,,,dataset_2
USR_020,Jagadish Menon,23.0,Male,Ahmedabad,Gujarat,Hindi,2024-04-05,Annual Ebook,,,dataset_2
USR_021,Raghav Sharma,43.0,Male,Kollam,Kerala,Malayalam,2025-02-27,Annual Ebook,,,dataset_2
USR_022,Vivek Krishnan,50.0,Male,Ahmedabad,Gujarat,English,2023-03-03,Quarterly Ebook,2023-03-09,2023-06-07,dataset_2
USR_023,Anjali Murthy,32.0,Female,Vijayawada,Andhra Pradesh,Telugu,2023-07-23,Quarterly Ebook,2023-07-27,2023-10-25,dataset_2
USR_024,Vivek Kumar,29.0,Male,Mumbai,Maharashtra,Hindi,2023-09-03,Annual Ebook,,,dataset_2
USR_025,Gayathri Naidu,39.0,Female,Coimbatore,Tamil Nadu,Tamil,2023-06-16,Annual Ebook,2023-06-18,2024-06-17,dataset_2
USR_026,Naveen Raman,27.0,Male,Ahmedabad,Gujarat,Hindi,2023-03-20,Annual Ebook,,,dataset_2
USR_027,Hari Sharma,41.0,Male,Kolkata,Gujarat,English,2023-06-23,Annual Ebook,,,dataset_2
USR_028,Sowmya Shetty,41.0,Female,Warangal,Telangana,Telugu,2024-07-20,Audiobook Subscription,2024-08-01,2024-08-31,dataset_2
USR_029,Keerthi Choudhury,41.0,Non-Binary,Tirupati,Andhra Pradesh,Hindi,2024-09-23,Audiobook Subscription,2024-10-04,2024-11-03,dataset_2
USR_030,Vijay Banerjee,26.0,Male,Nellore,Andhra Pradesh,Hindi,2026-02-15,Annual Ebook,2026-02-19,2027-02-19,dataset_2
USR_031,Ramesh Singh,18.0,Male,Vijayawada,Andhra Pradesh,Telugu,2025-10-22,Annual Ebook,,,dataset_2
USR_032,Vivek Acharya,25.0,Male,Kozhikode,Kerala,English,2023-06-29,Audiobook Subscription,2023-07-03,2023-08-02,dataset_2
USR_033,Anand Sharma,23.0,Male,Kolkata,West Bengal,English,2025-03-05,Annual Ebook,,,dataset_2
USR_034,Shilpa Menon,21.0,Female,Thiruvananthapuram,Kerala,Malayalam,2023-04-19,Audiobook Subscription,2023-05-03,2023-06-02,dataset_2
USR_035,Chandran Krishnan,63.0,Male,Nellore,Andhra Pradesh,Telugu,2025-12-19,Annual Ebook,,,dataset_2
USR_036,Manoj Krishnan,59.0,Male,Kochi,Kerala,Malayalam,2023-11-23,Annual Ebook,,,dataset_2
USR_037,Harini Gupta,34.0,Male,Bangalore,Karnataka,Kannada,2025-10-28,Quarterly Ebook,2025-11-02,2026-01-31,dataset_2
USR_038,Vijay Krishnan,18.0,Male,Coimbatore,Tamil Nadu,English,2025-08-07,Annual Ebook,,2026-08-08,dataset_2
USR_039,Amit Rao,45.0,Male,Bangalore,Karnataka,Hindi,2026-04-11,Audiobook Subscription,2026-04-23,2026-05-23,dataset_2
USR_040,Sanjay Kulkarni,57.0,Male,Bangalore,Karnataka,Kannada,2024-12-22,Quarterly Ebook,2024-12-30,2025-03-30,dataset_2
USR_041,Uma Naidu,21.0,Female,Kolkata,Karnataka,Kannada,2026-03-13,Annual Ebook,,,dataset_2
USR_042,  Aishwarya Das ,41.0,Female,Vijayawada,Andhra Pradesh,Telugu,2024-05-11,Audiobook Subscription,2024-05-12,2024-06-11,dataset_2
USR_043,Suresh Singh,51.0,Male,Nizamabad,Telangana,Telugu,2024-10-07,Annual Ebook,,,dataset_2
USR_044,Nandhini Choudhury,40.0,Female,Kolkata,West Bengal,English,2024-10-12,Quarterly Ebook,2024-10-23,2025-01-21,dataset_2
USR_045,Preethi Das,27.0,Female,Nellore,Andhra Pradesh,Telugu,2024-12-27,Audiobook Subscription,2025-01-05,2025-02-04,dataset_2
USR_046,Pavithra Gowda,39.0,Female,Hubli,Karnataka,Kannada,2024-02-09,Annual Ebook,,,dataset_2
USR_047,Chandran Bhat,46.0,Male,Kanpur,Uttar Pradesh,English,2024-12-31,Annual Ebook,,,dataset_2
USR_048,  Kalyani Hegde ,52.0,Female,Coimbatore,Tamil Nadu,Tamil,2023-02-01,Quarterly Ebook,2023-02-04,2023-05-05,dataset_2
USR_049,Abhinav Gowda,55.0,Male,Vijayawada,Andhra Pradesh,Telugu,2026-03-07,Annual Ebook,2026-03-19,2027-03-19,dataset_2
USR_050,Gayathri Iyer,60.0,Female,Kolkata,Telangana,English,2023-11-05,Annual Ebook,,,dataset_2
USR_051,Jyothi Iyer,43.0,Female,Trichy,Tamil Nadu,Tamil,2024-06-23,Quarterly Ebook,2024-07-03,2024-10-01,dataset_2
USR_052,Yuvaraj Chawla,18.0,Male,Pune,Maharashtra,English,2025-09-14,Audiobook Subscription,2025-09-21,2025-10-21,dataset_2
USR_053,Sneha Reddy,18.0,Female,Karimnagar,Telangana,Telugu,2026-02-09,Quarterly Ebook,2026-02-14,2026-05-15,dataset_2
USR_054,Lakshmi Menon,48.0,Female,Thrissur,Kerala,Malayalam,2025-02-06,Audiobook Subscription,2025-02-08,2025-03-10,dataset_2
USR_055,Kalyani Kulkarni,31.0,Female,Tirupati,Andhra Pradesh,Tamil,2023-10-24,Annual Ebook,,,dataset_2
USR_056,Pooja Shetty,55.0,Female,Karimnagar,Telangana,Malayalam,2023-05-25,Annual Ebook,,,dataset_2
USR_057,Vijay Pillai,43.0,Male,Nellore,Andhra Pradesh,English,2025-05-04,Annual Ebook,,,dataset_2
USR_058,Bindu Pillai,32.0,Female,Trichy,Tamil Nadu,English,2025-12-08,Annual Ebook,,,dataset_2
USR_059,Saravanan Menon,38.0,Male,Mangalore,Karnataka,Kannada,2023-10-06,Annual Ebook,,,dataset_2
USR_060,Anitha Menon,49.0,Female,Trichy,Tamil Nadu,Tamil,2025-01-13,Annual Ebook,,,dataset_2
USR_061,Vikram Menon,55.0,Male,Kolkata,Uttar Pradesh,Hindi,2025-09-04,Quarterly Ebook,2025-09-06,2025-12-05,dataset_2
USR_062,Amit Pillai,26.0,Male,Warangal,Telangana,Telugu,2024-08-13,Annual Ebook,,,dataset_2
USR_063,Kiran Verma,27.0,Male,Coimbatore,Tamil Nadu,Tamil,2024-02-16,Quarterly Ebook,2024-02-18,2024-05-18,dataset_2
USR_064,Rohan Patel,26.0,Male,Nizamabad,Telangana,Kannada,2024-03-23,Annual Ebook,2024-04-03,2025-04-03,dataset_2
USR_065,Kavitha Krishnan,30.0,Female,Ahmedabad,Gujarat,Hindi,2025-04-25,Annual Ebook,,,dataset_2
USR_066,Hari Deshmukh,52.0,Male,Kolkata,West Bengal,Hindi,2025-12-05,Annual Ebook,,,dataset_2
USR_067,Hari Murthy,39.0,Male,Nizamabad,Telangana,Telugu,2023-02-10,Annual Ebook,,,dataset_2
USR_068,Ritu Gowda,42.0,Non-Binary,Hubli,Karnataka,Kannada,2024-11-17,Audiobook Subscription,2024-11-19,2024-12-19,dataset_2
USR_069,Bindu Chawla,36.0,Non-Binary,Coimbatore,Tamil Nadu,Tamil,2025-12-13,Annual Ebook,,,dataset_2
USR_070,Pavithra Deshmukh,26.0,Female,Hyderabad,Telangana,Telugu,2025-04-22,Annual Ebook,,,dataset_2
USR_071,Siddharth Joshi,43.0,Male,Coimbatore,Tamil Nadu,Tamil,2023-07-23,Audiobook Subscription,2023-07-30,,dataset_2
USR_072,Pooja Iyer,59.0,Female,Trichy,Tamil Nadu,Tamil,2023-12-16,Audiobook Subscription,2023-12-30,2024-01-29,dataset_2
USR_073,Abhinav Chawla,51.0,Male,Ahmedabad,Gujarat,Hindi,2025-01-19,Audiobook Subscription,2025-01-22,2025-02-21,dataset_2
USR_074,Rajesh Singh,41.0,Male,New Delhi,Delhi,Hindi,2024-10-06,Annual Ebook,,,dataset_2
USR_075,Bindu Deshmukh,54.0,Female,Hubli,Karnataka,Kannada,2024-06-20,Annual Ebook,,,dataset_2
USR_076,Nandhini Gupta,21.0,Female,Nellore,Andhra Pradesh,Telugu,2024-08-15,Annual Ebook,,,dataset_2
USR_077,Sowmya Das,52.0,Female,Hyderabad,Telangana,Telugu,2024-12-10,Annual Ebook,,,dataset_2
USR_078,Rajesh Patel,18.0,Male,Hyderabad,Telangana,Hindi,2025-11-13,Audiobook Subscription,2025-11-19,2025-12-19,dataset_2
USR_079,Pooja Banerjee,40.0,Female,Vijayawada,Andhra Pradesh,Telugu,2024-11-05,Audiobook Subscription,2024-11-17,2024-12-17,dataset_2
USR_080,Sandhya Gupta,28.0,Female,Kolkata,Andhra Pradesh,Telugu,2024-08-05,Annual Ebook,,,dataset_2
USR_081,Manoj Gowda,42.0,Male,Thrissur,Kerala,Malayalam,2024-01-10,Annual Ebook,,,dataset_2
USR_082,Preethi Gupta,43.0,Female,Nizamabad,Telangana,Telugu,2023-09-03,Annual Ebook,,,dataset_2
USR_083,Gayathri Chawla,36.0,Female,Lucknow,Uttar Pradesh,Hindi,2025-06-07,Annual Ebook,,,dataset_2
USR_084,Adithya Kumar,27.0,Male,Trichy,Tamil Nadu,Tamil,2024-03-20,Annual Ebook,2024-03-23,2025-03-23,dataset_2
USR_085,  Kalyani Hegde ,45.0,Female,Bangalore,Karnataka,English,2025-10-01,Annual Ebook,,,dataset_2
USR_086,Priya Gowda,34.0,Female,Kolkata,West Bengal,Hindi,2023-07-25,Annual Ebook,2023-08-08,2024-08-07,dataset_2
USR_087,Vaishnavi Murthy,18.0,Non-Binary,Guntur,Andhra Pradesh,Hindi,2024-12-28,Audiobook Subscription,2024-12-30,2025-01-29,dataset_2
USR_088,Preethi Banerjee,49.0,Female,Kozhikode,Kerala,Malayalam,2024-09-04,Annual Ebook,,,dataset_2
USR_089,Vaishnavi Joshi,48.0,Female,Visakhapatnam,Andhra Pradesh,Telugu,2025-01-02,Annual Ebook,,,dataset_2
USR_090,Ritu Bhat,48.0,Female,Nizamabad,Telangana,Telugu,2023-07-01,Annual Ebook,,,dataset_2
USR_091,Gayathri Das,27.0,Female,Karimnagar,Telangana,Telugu,2026-02-28,Quarterly Ebook,2026-03-08,2026-06-06,dataset_2
USR_092,Rajesh Choudhury,36.0,Male,Nizamabad,Telangana,Kannada,2024-07-29,Annual Ebook,,,dataset_2
USR_093,Vijay Banerjee,18.0,Male,Salem,Tamil Nadu,Tamil,2023-07-09,Audiobook Subscription,2023-07-22,2023-08-21,dataset_2
USR_094,Naveen Chawla,24.0,Male,Ahmedabad,Gujarat,Malayalam,2026-04-03,Quarterly Ebook,2026-04-12,,dataset_2
USR_095,Suresh Bhat,64.0,Male,Vijayawada,Andhra Pradesh,English,2025-04-19,Annual Ebook,,,dataset_2
USR_096,Arjun Nair,30.0,Male,Kolkata,Tamil Nadu,Tamil,2025-03-28,Annual Ebook,,,dataset_2
USR_097,  Prakash Acharya ,31.0,Male,Belgaum,Karnataka,Kannada,2025-10-20,Quarterly Ebook,2025-10-27,2026-01-25,dataset_2
USR_098,Ananya Sharma,36.0,Female,Lucknow,Uttar Pradesh,English,2024-05-15,Quarterly Ebook,2024-05-16,2024-08-14,dataset_2
USR_099,Kiran Shetty,45.0,Male,Nellore,Andhra Pradesh,Telugu,2024-10-30,Annual Ebook,,,dataset_2
USR_100,Ritu Swamy,51.0,Female,Kanpur,Uttar Pradesh,English,2024-09-11,Annual Ebook,,,dataset_2
